data,label
0.9806187729766928,0
1.0641773690929084,0
1.1227278079840273,0
1.1959890576298764,0
1.2401567471541617,0
1.3068340699717351,0
1.3484925422437044,0
1.3818819288306718,0
1.4351947782650134,0
1.4651463233797333,0
1.4849583682224947,0
1.5079701342080132,0
1.5323896293589974,0
1.5367876780478662,0
1.553833295211971,0
1.574797996031927,0
1.5944765394775098,0
1.612059046148643,0
1.6007227654098193,0
1.5641322982178354,0
1.4969075257852826,0
1.3915659080050204,0
1.301725561359521,0
1.1951762904741707,0
1.110681353485962,0
1.0127110753183564,0
0.9301758140155176,0
0.8426531863967698,0
0.7681195753719012,0
0.707212336497473,0
0.6425468926975741,0
0.5976565708063526,0
0.5425924460592428,0
0.4952442275867919,0
0.4553886009151089,0
0.3997319554130072,0
0.3734918787234531,0
0.342407147603024,0
0.3227587517775261,0
0.288109969035092,0
0.2747657793736697,0
0.2744351003919074,0
0.2996483224958267,0
0.3794477748315157,0
0.4710616653890695,0
0.5900250717699709,0
0.6955768116140038,0
0.8026055624836929,0
0.8734088091509945,0
0.9433098213608152,0
0.9966748636895056,0
1.022610684812601,0
1.0265551504776715,0
1.042604958074561,0
1.0223617183153015,0
1.0235988047463107,0
1.0045554939768826,0
0.9788338944386612,0
0.9506999011042848,0
0.9318794938681776,0
0.9021325462314138,0
0.9072864243147156,0
0.9163092976277554,0
0.9421848459734894,0
1.0093433723949017,0
1.0775337923081814,0
1.1598908149482854,0
1.1941757342604336,0
1.214842774626394,0
1.2198005425825662,0
1.20620758179941,0
1.189902745084767,0
1.1936516742676757,0
1.1766099534899996,0
1.186838817858502,0
1.194461216664264,0
1.214743454584621,0
1.2605611236499987,0
1.2978764779426926,0
1.3332415753169862,0
1.3633602203810669,0
1.3802574290686038,0
1.3682442612502494,0
1.3284125819567123,0
1.2731838895516934,0
1.1949772485045058,0
1.116810790997448,0
1.043843828696069,0
0.9935592876915352,0
0.9241236198157964,0
0.8922569570864723,0
0.8392022554266511,0
0.8012434615432553,0
0.7660109976087103,0
0.7410696363704019,0
0.6935794903283975,0
0.6558543401715768,0
0.6161160110774005,0
0.5798446868869401,0
0.5364015406740866,0
0.4896132650803518,0
0.4544364518887759,0
0.4290931942538794,0
0.4238605494674698,0
0.4333091665356954,0
0.4739465982800016,0
0.5428140206208181,0
0.6285886736505106,0
0.7166551891768849,0
0.8163265979805289,0
0.905397551284018,0
1.0023976599918427,0
1.0623275123671678,0
1.1379410873633886,0
1.1896407704198453,0
1.226570418551549,0
1.2404059848918167,0
1.255102006480748,0
1.2614426725133918,0
1.2487257230070516,0
1.2381586818573098,0
1.2192251366341125,0
1.210403828895232,0
1.1948969337395627,0
1.215518676182628,0
1.2235826098820095,0
1.2720531925562866,0
1.3167802454873945,0
1.361846896354166,0
1.3784749680944222,0
1.3439075230503126,0
1.275464428712364,0
1.212103602455695,0
1.13701535224541,0
1.0612692378473392,0
0.9916409906429884,0
0.9166768348148172,0
0.8536066633255038,0
0.8062941982252626,0
0.7728144760128027,0
0.720210872015592,0
0.7034561780315003,0
0.6684081215206287,0
0.6382454756793767,0
0.6146689892337887,0
0.5699290368404183,0
0.5369196341048842,0
0.4933368025941464,0
0.4708080102280543,0
0.4417071733767718,0
0.4294399030024224,0
0.4284631924547195,0
0.4700079560096871,0
0.5311566170731767,0
0.6125187665195057,0
0.7131067300989633,0
0.8276557462011642,0
0.9240531091182744,0
0.9951628279222976,0
1.0666228728544125,0
1.1292351520930812,0
1.167678399238727,0
1.2133144677272754,0
1.2305775795274077,0
1.2493314641243505,0
1.2547834789624086,0
1.2479970780704834,0
1.2235669184296214,0
1.21821969803814,0
1.1994525090407075,0
1.1845174274026484,0
1.1957655590512457,0
1.2140704638195683,0
1.2659811712607982,0
1.2998531628232592,0
1.358479773480565,0
1.3558869374692504,0
1.3302619062143652,0
1.2717481267190365,0
1.2086965218514332,0
1.1404090913402591,0
1.0777378909019617,0
0.9907569375107164,0
0.9422909380245856,0
0.8817785954547095,0
0.8217437502089585,0
0.7752008645658269,0
0.7369169293783273,0
0.7144934882049031,0
0.6763184240631704,0
0.6487995702614049,0
0.6256473174666211,0
0.5819854978369653,0
0.5466235779995872,0
0.5080659102650098,0
0.4752173378624952,0
0.4469851603900641,0
0.4307053612193317,0
0.4367128330462488,0
0.4755867651147201,0
0.5408300948680324,0
0.6253020619963113,0
0.7126421911768794,0
0.8086755719388454,0
0.9122728336492664,0
0.992505621500525,0
1.074016851464256,0
1.1159527873105235,0
1.1802069293234954,0
1.209658016053171,0
1.2370385089382387,0
1.2625474706338846,0
1.26072555043512,0
1.2665851959590615,0
1.254267640279608,0
1.2391708973706244,0
1.228528728531721,0
1.2149805459074543,0
1.2262488002976804,0
1.2397138882054382,0
1.275834481860649,0
1.3331322257471625,0
1.374570676276528,0
1.3666519582861705,0
1.3440523200912329,0
1.2927233297394174,0
1.23285090705434,0
1.1604961711031931,0
1.0836447212922775,0
1.008648596863259,0
0.927718018541768,0
0.8791104772526325,0
0.8087601999056983,0
0.7577836822574789,0
0.7338343383736448,0
0.6848853851251816,0
0.663385942639422,0
0.6207080791104806,0
0.6015330414822458,0
0.5683884936763013,0
0.5182581132493044,0
0.4837238595461705,0
0.4512187900520847,0
0.4335802457898674,0
0.4095867382184713,0
0.4119024706226386,0
0.4460894038795258,0
0.5021918839065332,0
0.5993767953991629,0
0.6893906853692184,0
0.7982581869645957,0
0.9025412035705164,0
0.9795136599586944,0
1.0542454167981132,0
1.113441216767252,0
1.1559551926005902,0
1.190199669260787,0
1.2197942983737973,0
1.2336742015819129,0
1.2261237201252215,0
1.2132971905264622,0
1.2061575136490914,0
1.1881808498094768,0
1.17844826027894,0
1.162850883700341,0
1.1737676894679856,0
1.1878993556875808,0
1.2359848317109163,0
1.2885345939514932,0
1.3265269224320917,0
1.3407375416028895,0
1.3315029552725308,0
1.293785696639527,0
1.223268548816086,0
1.1576711533993655,0
1.0818677922520328,0
1.0175414157663356,0
0.9531318354575974,0
0.8930131912688184,0
0.8484679398910329,0
0.8028504841120595,0
0.7703727092174879,0
0.746503611999719,0
0.7280325808156778,0
0.6960787738212045,0
0.6791611356154807,0
0.6424190353793326,0
0.5861475981949119,0
0.5499894233002189,0
0.5172384309099313,0
0.4808663519782503,0
0.4671578043496802,0
0.4726558242527345,0
0.4918277495303512,0
0.5386403478147385,0
0.6148566380849575,0
0.6969764181397009,0
0.7978921841173411,0
0.8993262300231899,0
0.9896905918775116,0
1.05924358503468,0
1.120339608821194,0
1.1720269550665323,0
1.2325811881244793,0
1.2548324118143075,0
1.2869554012188176,0
1.3035447692751594,0
1.3146172204147772,0
1.293104340366555,0
1.2892961664679785,0
1.269930343865965,0
1.267728583572148,0
1.2736166484198497,0
1.2813420505724982,0
1.3113029134780974,0
1.3526254662428263,0
1.4002912724569276,0
1.4139984069429925,0
1.3878764320610306,0
1.3377091738972795,0
1.245370872790061,0
1.177114158697938,0
1.0937600617050725,0
1.0137049156854936,0
0.9461839938247832,0
0.8583184258425014,0
0.8096651845853858,0
0.7567337260671309,0
0.7022503816879729,0
0.6565468927384298,0
0.6282403812844106,0
0.5793540068117223,0
0.5512573196262871,0
0.5166572090961363,0
0.4835492276400378,0
0.4364702415109976,0
0.4080349681121222,0
0.3868766538417672,0
0.3763178660198155,0
0.3826208199987087,0
0.4024288518777687,0
0.4494739836301511,0
0.553951639605998,0
0.657779710540353,0
0.7585388960124992,0
0.8656272899422467,0
0.9421846898892025,0
1.0186381679926648,0
1.0712468654743386,0
1.115576138700907,0
1.1443762319624369,0
1.1454267859740572,0
1.1565911944480431,0
1.159973754853572,0
1.162531660796741,0
1.134923324151348,0
1.1141722988256633,0
1.1106871161749852,0
1.0885849857088417,0
1.095474709802144,0
1.095659583547656,0
1.1419509030328514,0
1.1915768308130328,0
1.2416064528748685,0
1.2925904734389346,0
1.2901314760273117,0
1.2630155387212756,0
1.2208312086675002,0
1.1679280850006086,0
1.128335826788856,0
1.0694465891481784,0
1.021247847060794,0
0.9718376700801168,0
0.9322250792504776,0
0.9002909070131916,0
0.8962679747640745,0
0.8738803209244745,0
0.8708059378508101,0
0.8616462906550738,0
0.8567608501119105,0
0.8096481875689602,0
0.7696218739639655,0
0.7281914823569322,0
0.6685315877293384,0
0.6379261764578149,0
0.6034274932957513,0
0.5811406584725377,0
0.5796068543372042,0
0.6059334818768904,0
0.6460893001374859,0
0.709800423307671,0
0.7814609812911226,0
0.8729829428426753,0
0.934318455397768,0
1.0075352658373915,0
1.0808622708382696,0
1.1487842537936652,0
1.20901576145997,0
1.2596603755733229,0
1.323264040816626,0
1.3539517269014751,0
1.394120775244572,0
1.4138605743561306,0
1.4290436927279386,0
1.4372797023279351,0
1.4378650705623184,0
1.4397104065900752,0
1.4493672433307097,0
1.4626668123731827,0
1.4877110876709727,0
1.514343412417247,0
1.530014472760368,0
1.5159129882432127,0
1.4680877958762752,0
1.3999774310520066,0
1.317053485997359,0
1.2077825516739993,0
1.114545849121639,0
1.034042501996535,0
0.9519906459521268,0
0.8749556971423987,0
0.8040878022754111,0
0.738851708249271,0
0.6671026855402751,0
0.6121881645971436,0
0.5578009979555489,0
0.5227493226229317,0
0.4796424599838276,0
0.4441533910351927,0
0.3923482894028294,0
0.3673976280815227,0
0.3404081750509464,0
0.3106045376608358,0
0.2944026993160018,0
0.3068092266305842,0
0.3113814522669491,0
0.3725599462768924,0
0.4540596630915879,0
0.5731254731831043,0
0.6992546319102846,0
0.7921699625533133,0
0.8868157824048534,0
0.9389743259944217,0
0.991358454305282,0
1.027719079529315,0
1.0478239826914024,0
1.061824646621109,0
1.054018917820341,0
1.0519905078415384,0
1.0346488381698895,0
1.009337246996871,0
0.9868834157162012,0
0.967602405932515,0
0.9380789813068464,0
0.9448958030109728,0
0.9510372086129624,0
0.9852332676070844,0
1.0369957853656906,0
1.0974241396579396,0
1.1674555859078617,0
1.2098242117406082,0
1.2241304663181196,0
1.2135802068149952,0
1.210658929155577,0
1.175999075402934,0
1.16433029469966,0
1.1493114153943245,0
1.138662500592964,0
1.1455648849730191,0
1.1393778896346063,0
1.1753820463641689,0
1.1866339437638156,0
1.2277552772215925,0
1.2531191947953286,0
1.2720859184447817,0
1.263323433300032,0
1.2249832251264248,0
1.162619463339769,0
1.1026272476591008,0
1.0387681493068537,0
0.9646670985550914,0
0.9057192094033418,0
0.8572013872671261,0
0.8221245676232454,0
0.7990624582050394,0
0.7777594167128387,0
0.7655478376407912,0
0.7455267972772749,0
0.7256874959470037,0
0.7161882333636926,0
0.6717165465618078,0
0.6455298980619729,0
0.6147142939336928,0
0.5755850294335397,0
0.5434268289523082,0
0.5312147067355268,0
0.5437409329160798,0
0.5814965677799887,0
0.6422473566823448,0
0.7353134684781373,0
0.8271067937100923,0
0.921592328091554,0
0.9883094653035644,0
1.0824654934798397,0
1.1412960698012675,0
1.2122652122766608,0
1.2621666124238629,0
1.3137172784344662,0
1.3459506137648751,0
1.365290264192469,0
1.3854816584686922,0
1.3912843445558702,0
1.3917944976079253,0
1.3857392152318904,0
1.3861096603327034,0
1.3909151713882986,0
1.395178386681712,0
1.4263833579850558,0
1.4529373240885666,0
1.479782182452423,0
1.4740721412920372,0
1.4524894776488604,0
1.3648245120411835,0
1.2841459611559691,0
1.202410339399201,0
1.1010962063580332,0
1.0295782976452774,0
0.9438061083482748,0
0.872138946405371,0
0.7926714843159945,0
0.7246128531205613,0
0.6719036778847467,0
0.6276657921431813,0
0.5726927456841643,0
0.5248303491203676,0
0.4970017261348988,0
0.4488641880067102,0
0.4055367846369503,0
0.3774564603804218,0
0.3499487021449473,0
0.3376489677053501,0
0.3153742797562004,0
0.3152255105885634,0
0.3364590817888149,0
0.4035820696980217,0
0.4953748843780308,0
0.6080753060237785,0
0.7094490067890219,0
0.8230362520381481,0
0.9037379799150732,0
0.9672866923535952,0
1.0076807104078338,0
1.041298899020484,0
1.061595776202221,0
1.0868173586292336,0
1.0746048948538227,0
1.069913737365651,0
1.0562293520899269,0
1.0425733255130318,0
1.0218862972001974,0
0.9860727505101964,0
0.9748266701531896,0
0.9771466610865072,0
0.9888310947267273,0
1.0097101802736046,0
1.0675511507446338,0
1.137788975225404,0
1.1915107559624618,0
1.2319018527710757,0
1.2317675778492037,0
1.2269430898913445,0
1.1948128211068647,0
1.171505580203866,0
1.1322751640720432,0
1.1243646037898556,0
1.105953709520916,0
1.087238198327023,0
1.087077059352707,0
1.1004410869039143,0
1.126351550784398,0
1.1421864888188151,0
1.1753227525339975,0
1.1788050446608986,0
1.1632954644664306,0
1.130671709485639,0
1.0689527532863334,0
1.0076883778868182,0
0.931636248386385,0
0.8856166857104337,0
0.8360922401613418,0
0.7925970560312021,0
0.775072482034734,0
0.7573268913900779,0
0.7672922708049166,0
0.7557342748322927,0
0.7621160879844389,0
0.7620538560010978,0
0.7599006748463315,0
0.752180663093465,0
0.72685894871422,0
0.7025090499852583,0
0.67228374241856,0
0.6712697624454383,0
0.6750616853357757,0
0.7168847681099523,0
0.797061652145516,0
0.864650778002191,0
0.96298833104155,0
1.0425700567671166,0
1.1024358735639108,0
1.1761925430137876,0
1.2245527913488978,0
1.289543713958431,0
1.335826164402036,0
1.3830402952997831,0
1.4157310911290792,0
1.4590921565089492,0
1.4711194211092118,0
1.499375752098612,0
1.5252764264514669,0
1.53230229146426,0
1.5391538071497608,0
1.5528336234650668,0
1.5875618968749672,0
1.6004221130399068,0
1.6099904732019867,0
1.574510467207081,0
1.5028201395871967,0
1.4158436420244993,0
1.322581567305334,0
1.23148313653187,0
1.1317229577341037,0
1.0245661709208065,0
0.9512607563942326,0
0.8746541511977833,0
0.7954839384726808,0
0.7158776781381107,0
0.6589123413078479,0
0.5944846296971646,0
0.5464257041232071,0
0.5101978960002327,0
0.4662477442729549,0
0.4134657770261249,0
0.3781964695096743,0
0.3507694585188966,0
0.3297190933220427,0
0.2906341930808007,0
0.2781250759224822,0
0.2889592017110208,0
0.3018358779376319,0
0.3632239059686473,0
0.4386779963116347,0
0.5596297962694444,0
0.6727664049886712,0
0.777379696406057,0
0.865717075799985,0
0.9312218072410028,0
0.9771126244273408,0
1.019607699637478,0
1.0335704600389628,0
1.0395471079894658,0
1.0272167164396422,0
1.0215290438540074,0
1.007948861564395,0
0.9862442984814056,0
0.9527755719673652,0
0.9371459708395604,0
0.9166824917380306,0
0.8955603460155575,0
0.9188353045786428,0
0.9428242695264732,0
0.9997778794122836,0
1.069887283467177,0
1.1407203770643295,0
1.1910775346794564,0
1.213324973747214,0
1.2255152631528374,0
1.2135321769777865,0
1.1969209032883086,0
1.1858074480044585,0
1.187067271979632,0
1.178904196685501,0
1.186669057332972,0
1.2038173779355184,0
1.248702927691617,0
1.2836165657023604,0
1.3032854764984114,0
1.3400230677652385,0
1.3594343149247523,0
1.3605580335884664,0
1.3480374673091209,0
1.2740403038325687,0
1.2195976302599,0
1.125716198197341,0
1.068757244891399,0
0.9978453148922616,0
0.9375115008867771,0
0.8890780154832902,0
0.8565105726627752,0
0.8114811065847831,0
0.7840106097268601,0
0.7461413205667069,0
0.7080844001326501,0
0.6764079622096335,0
0.6277398623929866,0
0.5910911114125367,0
0.5481013102218704,0
0.4961077040807853,0
0.4773238615828733,0
0.4406650163251206,0
0.4416653695468851,0
0.4311786260923272,0
0.4696546954410146,0
0.5256293550681165,0
0.6162464001656061,0
0.7183780802320886,0
0.8055861632412548,0
0.8961814880905175,0
0.9855565518339569,0
1.0711862130191725,0
1.1224105409975935,0
1.1765229299135849,0
1.2128616663838123,0
1.2523805014859464,0
1.261018139251744,0
1.2635566003613248,0
1.2670721386609054,0
1.248184733617992,0
1.2412309371343593,0
1.2287810289704553,0
1.208600987512067,0
1.227379923221197,0
1.2313229063457505,0
1.2713314332147283,0
1.3170651632661967,0
1.3612285211535995,0
1.3758152568516462,0
1.3510305757351757,0
1.3027108336375797,0
1.2321765182011848,0
1.1412830858094174,0
1.0717559313180551,0
0.9873906952048854,0
0.9256431439022684,0
0.8608256205851328,0
0.8059500735574981,0
0.762188172270253,0
0.727531028214699,0
0.6810277253582718,0
0.6677104539484261,0
0.6355172480262149,0
0.5921676851029622,0
0.5715121416186787,0
0.5249769288357358,0
0.4980351339790292,0
0.4493035124244047,0
0.43070377636621,0
0.4121168642790782,0
0.4167519807270623,0
0.4527097756343739,0
0.5204384470273472,0
0.6063377133901601,0
0.7074144193292169,0
0.8073447329590304,0
0.9092116658407604,0
0.9828018392633282,0
1.059723342482241,0
1.1161601950789863,0
1.1497947582222772,0
1.196107430294534,0
1.2051495743213911,0
1.2247587698247229,0
1.226230984261429,0
1.2265531205420364,0
1.2194984426866151,0
1.1914557775489445,0
1.1847727189321224,0
1.1836497262399626,0
1.171616741865766,0
1.2002131489242167,0
1.2373760826353777,0
1.276902960691719,0
1.3309164670128395,0
1.352180909660545,0
1.3203250235212889,0
1.2910264374496607,0
1.2216531415381635,0
1.1423971316094932,0
1.0754244750855415,0
1.021529497264259,0
0.9503743868755457,0
0.8834596039499799,0
0.8369941054356583,0
0.7982674298036162,0
0.755370077474311,0
0.7357422412881578,0
0.7136583170998645,0
0.6843661842466673,0
0.6618394280768917,0
0.6292863953189116,0
0.5791051383330887,0
0.5471228553669829,0
0.5117556922552093,0
0.4894670226237777,0
0.4688544670277237,0
0.4697759200822789,0
0.4854532834741826,0
0.5302595085185875,0
0.6237029199659466,0
0.7005314940213088,0
0.8063461731421688,0
0.892841159655984,0
0.9958129057216518,0
1.0712383225582696,0
1.131119564210041,0
1.1787359337602203,0
1.221849622490588,0
1.25630961768752,0
1.276333855600601,0
1.295877936781013,0
1.2898772172955475,0
1.2873064848975186,0
1.282554600345699,0
1.272478666951858,0
1.250033568809146,0
1.2592650288138605,0
1.279704347185837,0
1.3167570444413264,0
1.353598408902208,0
1.4017002711694069,0
1.3975536687288566,0
1.365599278199756,0
1.3189773037224748,0
1.2415116252079403,0
1.1727145490347193,0
1.07972857959548,0
1.0028356824548073,0
0.9388808904714386,0
0.869895612291807,0
0.8060514568845062,0
0.7553284040706599,0
0.7028679322872753,0
0.654065766380546,0
0.618204337517729,0
0.594240049292588,0
0.5511980048244657,0
0.5144368300754583,0
0.4959508648057118,0
0.4586162818941716,0
0.4132669239444504,0
0.3856732040396829,0
0.3903575969606467,0
0.379396448766083,0
0.4045262698222658,0
0.4731521168008208,0
0.5498687939506525,0
0.6586072759408835,0
0.7798833759304434,0
0.8707474944509445,0
0.951754157773276,0
1.017769060570947,0
1.079866875106989,0
1.1091813816966856,0
1.1560878456212118,0
1.1733317222286672,0
1.177430120282439,0
1.1655155655792029,0
1.170387113403875,0
1.1604691365837616,0
1.135204942883938,0
1.114453267351179,0
1.0974376184679104,0
1.1091015068675698,0
1.128315360175804,0
1.1500707011302742,0
1.217325916689726,0
1.25755352083987,0
1.310471491957243,0
1.3043273267736386,0
1.2749138290057545,0
1.2228446633044825,0
1.1789991374925703,0
1.1061722175256763,0
1.059200332547715,0
1.0084613533726985,0
0.957017797042762,0
0.9123462405659444,0
0.8729473867381864,0
0.8599497237328072,0
0.8459973811868885,0
0.8321406565227469,0
0.8252976412755468,0
0.8037312716095586,0
0.7670262263672414,0
0.7296570447396666,0
0.6793218364770479,0
0.6397523802152706,0
0.5915497602160776,0
0.5805257436796215,0
0.5644841988447358,0
0.5638909715862965,0
0.5973905166815451,0
0.6504894635605278,0
0.7033138852816081,0
0.7947614333574227,0
0.8865251264781526,0
0.9686144187582896,0
1.038183545788398,0
1.099907234675708,0
1.1743454175180932,0
1.222692597273756,0
1.280943374375639,0
1.3426697073138418,0
1.3662854574052468,0
1.396834305001028,0
1.4030747355716608,0
1.4210823296283674,0
1.4160080229411034,0
1.4062546729272545,0
1.417563217067824,0
1.4145670445696636,0
1.4423270558661945,0
1.470095601740833,0
1.5086287336155138,0
1.5060420967730983,0
1.4873076586332326,0
1.4279273988789505,0
1.353764808148383,0
1.260837971559554,0
1.174737940883236,0
1.0692227627307942,0
0.9937340157464865,0
0.9037331464464888,0
0.8289974605815686,0
0.7707346368687449,0
0.7113989652060289,0
0.642223152092364,0
0.6014153490856611,0
0.5404181081433184,0
0.5079504939170932,0
0.469943927311955,0
0.4202068443861584,0
0.3906351329714692,0
0.3685864687392418,0
0.3261092144091691,0
0.3043107385870309,0
0.3059717529670078,0
0.3101659611218139,0
0.3518760097682053,0
0.424320736362478,0
0.5135083882879292,0
0.6310788047145539,0
0.7441612514859278,0
0.8419788859645428,0
0.926986322806052,0
0.9801013702834578,0
1.0163582196412322,0
1.0418885282057515,0
1.071100627185772,0
1.0597838843904936,0
1.0672341565644878,0
1.0596011559852372,0
1.0368442328079022,0
1.0105370021754692,0
0.9829919527362738,0
0.9650579793941376,0
0.95737293948187,0
0.9555319365657684,0
0.9811327204153776,0
1.023758126760803,0
1.0859480265713186,0
1.1560528119405815,0
1.1969069389575189,0
1.2260491693348528,0
1.228716367506439,0
1.2178375710606242,0
1.1966694659582169,0
1.1633145628106845,0
1.1346464927457305,0
1.124911407641812,0
1.1143905841753778,0
1.1286255262039289,0
1.1397523705450825,0
1.1607351504475985,0
1.1841925950494545,0
1.2064056989668803,0
1.2322177195750663,0
1.242616228354468,0
1.207002222883392,0
1.1726657648086,0
1.0925335647955283,0
1.038743384969835,0
0.9727516023654088,0
0.8995408767095665,0
0.8630445724020028,0
0.8236815135728476,0
0.7911623057113416,0
0.7742739577866409,0
0.7766789590608248,0
0.7647916133778464,0
0.7634257331798346,0
0.7485462325734388,0
0.7272529477951195,0
0.6823272762945244,0
0.6677063386144206,0
0.6227415006751204,0
0.6005141381618146,0
0.5910842263930381,0
0.5841099989687171,0
0.6228272618063736,0
0.6756485407560368,0
0.7555563335667504,0
0.8458806742902095,0
0.9393232950202868,0
1.014356745272769,0
1.0969152764006656,0
1.1682240426463482,0
1.222592590566753,0
1.2695190398396905,0
1.3160095506920793,0
1.3605424099995027,0
1.3910409855547083,0
1.431296885200754,0
1.430821406124718,0
1.4519901380675,0
1.4501652691377214,0
1.450746450462316,0
1.4543374156700484,0
1.4776607552671528,0
1.490864034148849,0
1.5282014067380163,0
1.5367463744802898,0
1.5133322935805062,0
1.4696919459880446,0
1.3840057309043337,0
1.283889502197596,0
1.1955365478056803,0
1.109594220497757,0
1.018452771656955,0
0.9388051631582714,0
0.8475452634214736,0
0.7856277017419412,0
0.7139699911473459,0
0.6565464989378949,0
0.610091395041927,0
0.561522517822264,0
0.514349998081865,0
0.4628831708265351,0
0.4349279130173938,0
0.3943615269390818,0
0.3580789456510564,0
0.3224672711875335,0
0.3154006811779,0
0.2973421362883224,0
0.305221467281475,0
0.3309196736792084,0
0.3923335298116575,0
0.4774958822056869,0
0.602262903019988,0
0.7116140557534141,0
0.8107457482605097,0
0.8966097635960651,0
0.946305915048583,0
0.9933526194900312,0
1.0274548950738516,0
1.058590370220427,0
1.0479507772584116,0
1.0486050371567726,0
1.03210071050021,0
1.0207012997327154,0
0.999181466475181,0
0.9882738241820908,0
0.9636630395821848,0
0.937229281898963,0
0.9247842122633348,0
0.9548187324063556,0
0.989098891904487,0
1.0384333859926074,0
1.125240327246482,0
1.1687099016648,0
1.2219767931692502,0
